status,stop_id,city,direction,name,cross,routes,owl_routes,street,position,x,y,latitude,longitude
In Service,222,CHICAGO,WB,Harrison & Washtenaw,WASHTENAW,7,,HARRISON,NS,353107.4875965412,578289.1314174507,41.87385,-87.693579
In Service,223,CHICAGO,WB,Harrison & California,CALIFORNIA,7,,HARRISON,NS,352908.3318948563,578288.7605601698,41.87386,-87.695978
In Service,224,CHICAGO,WB,Harrison & Francisco,FRANCISCO,7,,HARRISON,NS,352706.9020283946,578281.6028776241,41.873809,-87.698405
In Service,225,CHICAGO,WB,Harrison & Sacramento,SACRAMENTO,7,,HARRISON,NS,352503.8119472723,578285.657220227,41.873859,-87.700851
In Service,226,CHICAGO,WB,Harrison & Albany,ALBANY,7,,HARRISON,NS,352301.20736972074,578280.1684787037,41.873823,-87.703292
In Service,227,CHICAGO,WB,Harrison & Kedzie,KEDZIE,7,,HARRISON,NS,352099.7931783847,578270.806590667,41.873752,-87.705719
In Service,228,CHICAGO,WB,Congress & Kedzie,KEDZIE,7,,CONGRESS,FS,352068.5903413099,578405.5343113019,41.874967,-87.706083
In Service,229,CHICAGO,WB,Congress & Spaulding,SPAULDING,7,,CONGRESS,NS,351889.91337881057,578363.6885355102,41.874602,-87.708239
In Service,230,CHICAGO,WB,Congress & Homan,HOMAN,7,,CONGRESS,NS,351699.1581438314,578361.5243510108,41.874595,-87.710537
In Service,231,CHICAGO,WB,Congress & St. Louis,ST. LOUIS,7,,CONGRESS,NS,351545.5126267816,578336.1969013258,41.874377,-87.71239
In Service,233,CHICAGO,WB,3700 W Congress,3700 WEST,"7,126",,CONGRESS,MB,351087.57973062515,578349.8931838449,41.87453,-87.717905
In Service,234,CHICAGO,WB,Congress & Hamlin/Independence,HAMLIN/INDEPENDENCE,"7,126",,CONGRESS,NS,350945.7292888928,578346.5449534168,41.874509,-87.719614
In Service,235,CHICAGO,WB,Congress & Springfield,SPRINGFIELD,7,,CONGRESS,NS,350698.8624828643,578343.3401249959,41.874496,-87.722588
In Service,237,CHICAGO,WB,Congress & Karlov,KARLOV,7,,CONGRESS,NS,350270.6805910232,578329.5320527757,41.874399,-87.727747
In Service,239,CHICAGO,WB,Congress & Kildare,KILDARE,7,,CONGRESS,NS,349859.3146962576,578320.7546507273,41.874346,-87.732703
In Service,240,CHICAGO,WB,Harrison & Kostner,KOSTNER,7,,HARRISON,FS,349611.0523669276,578255.598405783,41.873775,-87.735699
In Service,241,CHICAGO,WB,Harrison & Kilbourn,KILBOURN (east leg),7,,HARRISON,NS,349464.45217176125,578206.7062631286,41.873344,-87.737469
In Service,242,CHICAGO,WB,Harrison & Kolmar,KOLMAR (west leg),7,,HARRISON,NS,349325.8522967495,578201.0803454822,41.873302,-87.739139
In Service,243,CHICAGO,WB,4630 W Harrison,4630 WEST,7,,HARRISON,MB,349186.0154777659,578194.2267743002,41.873249,-87.740824
In Service,244,CHICAGO,WB,Harrison & Kilpatrick,KILPATRICK,7,,HARRISON,NS,349053.89715471887,578187.6512315344,41.873198,-87.742416
In Service,245,CHICAGO,WB,Harrison & Cicero,CICERO,7,,HARRISON,NS,348853.9009902456,578188.7208282899,41.87322,-87.744825
In Service,246,CHICAGO,WB,Harrison & Lavergne,LAVERGNE,"7,57",,HARRISON,NS,348508.42651596287,578170.1437652371,41.873074,-87.748988
In Service,247,CHICAGO,WB,Harrison & Leamington,LEAMINGTON,"7,57",,HARRISON,NS,348158.70522262505,578165.5500660763,41.873054,-87.753201
In Service,248,CHICAGO,WB,Harrison & Laramie,LARAMIE,"7,57",,HARRISON,NS,348038.3624250188,578160.7390750372,41.873018,-87.754651
In Service,249,CHICAGO,WB,Harrison & Lockwood,LOCKWOOD,7,,HARRISON,NS,347818.2578836862,578152.1498725504,41.872954,-87.757303
In Service,250,CHICAGO,WB,5400 W Harrison,5400 WEST,7,,HARRISON,MB,347637.5377015946,578150.8283078304,41.872953,-87.75948
In Service,252,CHICAGO,WB,Harrison & Central,CENTRAL,7,,HARRISON,NS,347222.73938241333,578144.8461283726,41.872924,-87.764477
In Service,257,CICERO,EB,5500 W Roosevelt,5500 WEST,12,,ROOSEVELT,MB,347369.6378329881,577326.876350537,41.865551,-87.762773
In Service,258,CICERO,EB,Roosevelt & 54th Avenue,54TH AVENUE,12,,ROOSEVELT,NS,347644.7459342343,577333.3751546313,41.865593,-87.759459
In Service,259,CICERO,EB,5300 W. Roosevelt,5300 W. (Kropp Forge Co.),12,,ROOSEVELT,MB,347844.4581717486,577340.9330978682,41.865649,-87.757053
In Service,260,CICERO,EB,Roosevelt & Laramie,LARAMIE,12,,ROOSEVELT,NS,348041.9703702405,577342.2616928488,41.865649,-87.754674
In Service,261,CICERO,EB,Roosevelt & 51st Avenue,51ST AVENUE,12,,ROOSEVELT,NS,348252.4525548243,577353.235888931,41.865735,-87.752138
In Service,262,CICERO,EB,Roosevelt & 50th Avenue,50TH AVENUE,12,,ROOSEVELT,NS,348449.9531823864,577356.241821416,41.86575,-87.749759
In Service,263,CICERO,EB,Roosevelt & 49th Avenue,49TH AVENUE,12,,ROOSEVELT,NS,348651.83651158126,577361.8378395432,41.865788,-87.747327
In Service,265,CICERO,EB,Roosevelt & 47th Avenue,47TH AVENUE,12,,ROOSEVELT,NS,349059.92426210816,577372.4103427961,41.865858,-87.742411
In Service,267,CHICAGO,EB,Roosevelt & Kolmar,KOLMAR,12,,ROOSEVELT,MT,349335.189946021,577379.8641137051,41.865908,-87.739095
In Service,268,CHICAGO,EB,Roosevelt & Kilbourn,KILBOURN,12,,ROOSEVELT,NS,349467.5968187408,577382.8922717732,41.865927,-87.7375
In Service,270,CHICAGO,EB,Roosevelt & Kildare,KILDARE,12,,ROOSEVELT,NS,349874.60280202376,577393.6150180929,41.865998,-87.732597
In Service,272,CHICAGO,EB,Roosevelt & Karlov,KARLOV,12,,ROOSEVELT,NS,350279.36161070433,577405.0116142316,41.866075,-87.727721
In Service,274,CHICAGO,EB,Roosevelt & Springfield,SPRINGFIELD,12,,ROOSEVELT,NS,350686.14125629945,577412.335838787,41.866115,-87.722821
In Service,275,CHICAGO,EB,Roosevelt & Independence,INDEPENDENCE,12,,ROOSEVELT,NS,350898.57005983964,577417.5151722849,41.866148,-87.720262
In Service,276,CHICAGO,EB,Roosevelt & Independence,INDEPENDENCE,12,,ROOSEVELT,FS,350972.8840399936,577416.824452145,41.866137,-87.719367
In Service,277,CHICAGO,EB,Roosevelt & Lawndale,LAWNDALE,12,,ROOSEVELT,NS,351091.1586485936,577422.2253664345,41.866178,-87.717942
In Service,278,CHICAGO,EB,Roosevelt & Central Park,CENTRAL PARK,12,,ROOSEVELT,NS,351282.67097014096,577426.4887262264,41.866204,-87.715635
In Service,279,CHICAGO,EB,Roosevelt & St. Louis,ST. LOUIS,12,,ROOSEVELT,NS,351494.6672391911,577434.0152885326,41.866258,-87.713081
In Service,280,CHICAGO,EB,Roosevelt & Homan,HOMAN,12,,ROOSEVELT,NS,351690.2658055392,577435.764419789,41.866261,-87.710725
In Service,281,CHICAGO,EB,Roosevelt & Spaulding,SPAULDING,12,,ROOSEVELT,NS,351899.0228817989,577443.3906019457,41.866316,-87.70821
In Service,283,CHICAGO,EB,Roosevelt & Albany,ALBANY,12,,ROOSEVELT,NS,352311.03871736774,577449.7349995053,41.866346,-87.703247
In Service,284,CHICAGO,EB,Roosevelt & Sacramento,SACRAMENTO,12,,ROOSEVELT,NS,352501.3894257696,577453.8004508403,41.86637,-87.700954
In Service,285,CHICAGO,EB,Roosevelt & Francisco,FRANCISCO,12,,ROOSEVELT,NT,352711.1466915498,577460.7913591038,41.866419,-87.698427
In Service,287,CHICAGO,EB,Roosevelt & Washtenaw,WASHTENAW,12,,ROOSEVELT,NS,353117.90964643384,577470.0315209398,41.866475,-87.693527
In Service,288,CHICAGO,EB,Roosevelt & Talman,TALMAN,12,,ROOSEVELT,NS,353219.60359842767,577471.9009153721,41.866485,-87.692302
In Service,296,CHICAGO,EB,Roosevelt & Wolcott,WOLCOTT,12,,ROOSEVELT,MB,354774.9058825595,577499.2349623886,41.866625,-87.673567
In Service,297,CHICAGO,EB,Roosevelt & Wood,WOOD,12,,ROOSEVELT,NS,354949.1538241829,577502.5756319523,41.866643,-87.671468
In Service,298,CHICAGO,EB,Roosevelt & Paulina,PAULINA,12,,ROOSEVELT,NT,355153.3468486256,577509.4844963552,41.866691,-87.669008
In Service,300,CHICAGO,EB,Roosevelt & Laflin,LAFLIN,12,,ROOSEVELT,NS,355560.75306933915,577521.0906446095,41.866767,-87.6641
In Service,302,CHICAGO,EB,Roosevelt & Throop,THROOP,12,,ROOSEVELT,NS,355962.7593347529,577533.0109238499,41.866846,-87.659257
In Service,303,CHICAGO,EB,Roosevelt & Racine,RACINE,12,,ROOSEVELT,NS,356165.3797244681,577539.1589326283,41.866887,-87.656816
In Service,305,CHICAGO,EB,Roosevelt & Blue Island,BLUE ISLAND,12,,ROOSEVELT,NS,356431.91780209105,577546.9292848888,41.866938,-87.653605
In Service,306,CHICAGO,EB,Roosevelt & Morgan,MORGAN,12,,ROOSEVELT,NS,356629.51131821686,577558.7155655734,41.86703,-87.651224
In Service,307,CHICAGO,EB,900 E Roosevelt,900 EAST,12,,ROOSEVELT,MB,356780.46582894487,577557.2508072669,41.867006,-87.649406
In Service,310,CHICAGO,EB,Roosevelt & Jefferson,JEFFERSON,"12,18,N62",N62,ROOSEVELT,NS,357372.7242102097,577574.5455526486,41.867119,-87.642271
In Service,312,CHICAGO,EB,Roosevelt & Canal,CANAL,"12,18,N62",N62,ROOSEVELT,FS,357658.71532758,577579.0750925874,41.867139,-87.638826
In Service,313,CHICAGO,EB,327 W Roosevelt,327 WEST,"12,18,N62",N62,ROOSEVELT,MB,357928.82210630644,577586.8192695439,41.867189,-87.635572
In Service,315,CHICAGO,EB,Roosevelt & Clark,CLARK,"12,18,N62",N62,ROOSEVELT,NS,358341.0610680282,577595.7357823642,41.867239,-87.630606
In Service,316,CHICAGO,EB,Roosevelt & State,STATE,"12,18,130,146,192",,ROOSEVELT,FS,358631.17691019934,577603.4482702678,41.867287,-87.627111
In Service,318,CHICAGO,EB,Roosevelt & Michigan,MICHIGAN,12,,ROOSEVELT,NS,358860.77167896606,577610.4503206329,41.867333,-87.624345
In Service,326,CHICAGO,WB,327 W Roosevelt,327 WEST,"12,18,N62",N62,ROOSEVELT,MB,357930.94176343956,577612.0507929645,41.867416,-87.635544
In Service,327,CHICAGO,WB,Roosevelt & Canal,CANAL,"12,18,N62",N62,ROOSEVELT,NS,357639.46895473584,577607.9102719018,41.8674,-87.639055
In Service,328,CHICAGO,WB,Roosevelt & Clinton,CLINTON,"12,18,N62",N62,ROOSEVELT,NS,357513.2368180588,577601.5588125156,41.867352,-87.640576
In Service,329,CHICAGO,WB,Roosevelt & Jefferson,JEFFERSON,"12,18,N62",N62,ROOSEVELT,NS,357391.63222148345,577597.912680979,41.867328,-87.642041
In Service,331,CHICAGO,WB,Roosevelt & Halsted,HALSTED,12,,ROOSEVELT,NS,357017.91863498924,577588.9149059614,41.867274,-87.646543
In Service,332,CHICAGO,WB,900 W Roosevelt,900 WEST,12,,ROOSEVELT,MB,356778.20181316533,577580.8919275035,41.867219,-87.649431
In Service,333,CHICAGO,WB,Roosevelt & Morgan,MORGAN,12,,ROOSEVELT,NS,356656.8510764552,577576.5939116509,41.867189,-87.650893
In Service,334,CHICAGO,WB,Roosevelt & Blue Island,BLUE ISLAND,12,,ROOSEVELT,NT,356475.3026517478,577572.7092943112,41.867167,-87.65308
In Service,335,CHICAGO,WB,Roosevelt & May,MAY,12,,ROOSEVELT,NS,356316.6961156066,577565.4561308065,41.867113,-87.654991
In Service,336,CHICAGO,WB,Roosevelt & Racine,RACINE,12,,ROOSEVELT,NS,356190.17837842664,577563.5689068385,41.867105,-87.656515
In Service,337,CHICAGO,WB,Roosevelt & Throop,THROOP,12,,ROOSEVELT,NS,355980.9982453332,577557.5908026661,41.867066,-87.659035
In Service,340,CHICAGO,WB,Roosevelt & Ashland,ASHLAND,12,,ROOSEVELT,NS,355386.5803146063,577540.1728405979,41.866951,-87.666196
In Service,341,CHICAGO,WB,Roosevelt & Paulina,PAULINA,12,,ROOSEVELT,NS,355170.90596736193,577547.1638895485,41.867029,-87.668793
In Service,342,CHICAGO,WB,Roosevelt & Wood,WOOD,12,,ROOSEVELT,NS,354977.48713678634,577542.8923403041,41.867004,-87.671123
In Service,343,CHICAGO,WB,Roosevelt & Wolcott,WOLCOTT,12,,ROOSEVELT,NS,354777.0284007025,577536.3504257954,41.866959,-87.673538
In Service,344,CHICAGO,WB,Roosevelt & Damen,DAMEN,12,,ROOSEVELT,NS,354576.55153288745,577532.1465963213,41.866935,-87.675953
In Service,348,CHICAGO,WB,Roosevelt & Western,WESTERN,12,,ROOSEVELT,NS,353754.7374590684,577501.5753017917,41.866716,-87.685854
In Service,349,CHICAGO,WB,Roosevelt & Campbell,CAMPBELL (east leg),12,,ROOSEVELT,FS,353512.17403734673,577496.1955267795,41.866684,-87.688776
In Service,350,CHICAGO,WB,Roosevelt & Talman,TALMAN,12,,ROOSEVELT,NT,353230.7186898035,577484.4243100405,41.866597,-87.692167
In Service,351,CHICAGO,WB,Roosevelt & Washtenaw,WASHTENAW,12,,ROOSEVELT,NS,353136.4571574448,577487.9417564797,41.866635,-87.693302
In Service,353,CHICAGO,WB,Roosevelt & Francisco,FRANCISCO,12,,ROOSEVELT,NS,352725.63865221094,577477.1154682054,41.866565,-87.698251
In Service,354,CHICAGO,WB,Roosevelt & Sacramento,SACRAMENTO,12,,ROOSEVELT,NS,352526.82115542993,577472.8705359055,41.86654,-87.700646
In Service,355,CHICAGO,WB,Roosevelt & Albany,ALBANY,12,,ROOSEVELT,NS,352319.3716540967,577468.2345568952,41.866512,-87.703145
In Service,356,CHICAGO,WB,Roosevelt & Kedzie,KEDZIE,12,,ROOSEVELT,NS,352131.91652350506,577465.639110552,41.866501,-87.705403
In Service,357,CHICAGO,WB,Roosevelt & Spaulding,SPAULDING,12,,ROOSEVELT,NS,351922.4928221414,577458.445534633,41.86645,-87.707926
In Service,358,CHICAGO,WB,Roosevelt & Homan,HOMAN,12,,ROOSEVELT,NS,351727.91447585594,577453.4762642557,41.866418,-87.71027
In Service,359,CHICAGO,WB,Roosevelt & St. Louis,ST. LOUIS,12,,ROOSEVELT,NS,351511.7348891633,577450.4665672345,41.866405,-87.712874
In Service,361,CHICAGO,WB,Roosevelt & Lawndale,LAWNDALE,12,,ROOSEVELT,NT,351105.7206427725,577440.8791825386,41.866345,-87.717765
In Service,362,CHICAGO,WB,Roosevelt & Independence,INDEPENDENCE,12,,ROOSEVELT,NS,350971.6017790007,577433.5875009319,41.866288,-87.719381
In Service,363,CHICAGO,WB,Roosevelt & Independence,INDEPENDENCE,12,,ROOSEVELT,FS,350887.56086926046,577436.0970380523,41.866316,-87.720393
In Service,364,CHICAGO,WB,Roosevelt & Springfield,SPRINGFIELD,12,,ROOSEVELT,NS,350699.4566110003,577431.3131645051,41.866285,-87.722659
In Service,365,CHICAGO,WB,Roosevelt & Pulaski,PULASKI,12,,ROOSEVELT,NS,350501.72157311067,577426.4660105782,41.866254,-87.725041
In Service,366,CHICAGO,WB,Roosevelt & Karlov,KARLOV,12,,ROOSEVELT,NS,350294.03462579055,577419.9990741718,41.866209,-87.727543
In Service,367,CHICAGO,WB,Roosevelt & Keeler,KEELER,12,,ROOSEVELT,NS,350094.0528845129,577415.8138288839,41.866184,-87.729952
In Service,368,CHICAGO,WB,Roosevelt & Kildare,KILDARE,12,,ROOSEVELT,NS,349894.43107903015,577407.6380523682,41.866123,-87.732357
In Service,369,CHICAGO,WB,Roosevelt & Kostner,KOSTNER,12,,ROOSEVELT,NS,349691.7875622775,577404.1119122365,41.866104,-87.734798
In Service,370,CHICAGO,WB,Roosevelt & Kilbourn,KILBOURN,12,,ROOSEVELT,NS,349492.22811462346,577398.8357685378,41.866069,-87.737202
In Service,371,CHICAGO,WB,Roosevelt & Kolmar,KOLMAR,12,,ROOSEVELT,NS,349343.4729879327,577394.6942817378,41.866041,-87.738994
In Service,373,CHICAGO,WB,Roosevelt & 47th Avenue,47TH AVENUE,12,,ROOSEVELT,NT,349072.83650874393,577390.2710468203,41.866018,-87.742254
In Service,375,CHICAGO,WB,Roosevelt & 49th Avenue,49TH AVENUE,12,,ROOSEVELT,NT,348676.38436352497,577378.1111390447,41.865933,-87.74703
In Service,376,CHICAGO,WB,Roosevelt & 50th Avenue,50TH AVENUE,12,,ROOSEVELT,NT,348474.41319338017,577373.2913365737,41.865902,-87.749463
In Service,377,CHICAGO,WB,Roosevelt & 51st Avenue,51ST AVENUE,12,,ROOSEVELT,NT,348261.3333120883,577365.958411517,41.865849,-87.75203
In Service,379,CHICAGO,WB,5300 W Roosevelt,5300 WEST,12,,ROOSEVELT,MB,347847.6553247317,577359.39276654,41.865815,-87.757013
In Service,380,CHICAGO,WB,Roosevelt & 54th Avenue,54TH AVENUE,12,,ROOSEVELT,NT,347661.0545649495,577352.9220525675,41.865768,-87.759261
In Service,381,CHICAGO,WB,5500 W Roosevelt,5500 WEST,12,,ROOSEVELT,MB,347425.4743454065,577345.4637093224,41.865715,-87.762099
In Service,382,CHICAGO,WB,Roosevelt & Central,CENTRAL,12,,ROOSEVELT,NS,347253.65259979956,577338.8798795056,41.865666,-87.764169
In Service,386,CHICAGO,SB,Madison & Austin Terminal,AUSTIN,20,N20,MADISON,TERM,346423.28187561384,578960.3142320893,41.880313,-87.774043
In Service,388,CHICAGO,EB,Madison & Mayfield,MAYFIELD,20,N20,MADISON,NS,346636.90671960206,578927.9432172128,41.880009,-87.771472
In Service,389,CHICAGO,EB,Madison & Menard,MENARD,20,N20,MADISON,NS,346765.5062416467,578937.5610853669,41.880088,-87.769922
In Service,390,CHICAGO,EB,Madison & Waller,WALLER,20,N20,MADISON,NT,346907.1824839107,578940.3808105068,41.880105,-87.768215
In Service,391,CHICAGO,EB,Madison & Parkside,PARKSIDE,20,N20,MADISON,NS,347039.7928345926,578945.9203251994,41.880147,-87.766617
In Service,393,CHICAGO,EB,Madison & Pine,PINE,20,N20,MADISON,NT,347321.89831895,578951.7873747497,41.880183,-87.763218
In Service,394,CHICAGO,EB,Madison & Lotus,LOTUS (west leg),20,N20,MADISON,NS,347429.7062233997,578954.725816925,41.880203,-87.761919
In Service,395,CHICAGO,EB,Madison & Long,LONG,20,N20,MADISON,MT,347591.7329608813,578955.4732111285,41.8802,-87.759967
In Service,396,CHICAGO,EB,Madison & Lockwood,LOCKWOOD (west leg),20,N20,MADISON,NS,347772.3947373964,578962.4582934589,41.880252,-87.75779
In Service,397,CHICAGO,EB,Madison & Laramie,LARAMIE,20,N20,MADISON,NS,347982.3821605711,578965.8689169833,41.88027,-87.75526
In Service,402,CHICAGO,EB,Madison & Kilpatrick,KILPATRICK,20,N20,MADISON,NS,349000.0486291026,578992.0120192041,41.880443,-87.742998
In Service,403,CHICAGO,EB,Madison & Kenton,KENTON,20,N20,MADISON,NS,349190.35244388424,578996.8779391141,41.880475,-87.740705
In Service,406,CHICAGO,EB,Madison & Kildare,KILDARE,20,N20,MADISON,NS,349819.56262997503,579007.4707286748,41.880531,-87.733124
In Service,409,CHICAGO,EB,Madison & Pulaski,PULASKI,20,N20,MADISON,NS,350425.509487678,579020.953414842,41.880614,-87.725823
In Service,410,CHICAGO,EB,Madison & Springfield,SPRINGFIELD,20,N20,MADISON,NS,350627.5584383117,579031.6056998959,41.880697,-87.723388
In Service,411,CHICAGO,EB,Madison & Hamlin,HAMLIN,20,N20,MADISON,NS,350823.6702324119,579036.6676355548,41.88073,-87.721025
In Service,412,CHICAGO,EB,Madison & Central Park,CENTRAL PARK,20,N20,MADISON,NS,351242.77764334326,579048.2228724434,41.880807,-87.715975
In Service,413,CHICAGO,EB,Madison & St. Louis,ST. LOUIS,20,N20,MADISON,NS,351421.64490832714,579050.2893131282,41.880814,-87.71382
In Service,415,CHICAGO,EB,Madison & Spaulding,SPAULDING,20,N20,MADISON,NS,351844.7385192188,579061.4644657455,41.880887,-87.708722
In Service,416,CHICAGO,EB,Madison & Kedzie,KEDZIE,20,N20,MADISON,NS,352043.0218634083,579064.576449835,41.880902,-87.706333
In Service,417,CHICAGO,EB,Madison & Albany,ALBANY (east leg),20,N20,MADISON,NS,352307.43039542425,579072.0668240145,41.880952,-87.703147
In Service,420,CHICAGO,EB,Madison & California,CALIFORNIA,20,N20,MADISON,FS,352899.9453284469,579082.7735552855,41.881009,-87.696008
In Service,421,CHICAGO,EB,Madison & Washtenaw,WASHTENAW,20,N20,MADISON,NS,353062.61301989335,579086.5381351593,41.881032,-87.694048
In Service,423,CHICAGO,EB,Madison & Campbell,CAMPBELL (west leg),20,N20,MADISON,NS,353483.5804405298,579093.1296903503,41.881063,-87.688976
In Service,427,CHICAGO,EB,Madison & Hoyne,HOYNE,20,N20,MADISON,NS,354287.1591050807,579117.9801201541,41.881232,-87.679293
In Service,428,CHICAGO,EB,Madison & Damen,DAMEN,20,N20,MADISON,NS,354489.910363136,579122.8604309197,41.881262,-87.67685
In Service,429,CHICAGO,EB,Madison & United Center (1900 W),UNITED CENTER (1900W),20,N20,MADISON,MB,354705.9376735122,579128.4038388374,41.881297,-87.674247
In Service,430,CHICAGO,EB,Madison & Wood,WOOD,20,N20,MADISON,NS,354903.7905161761,579133.3693962577,41.881328,-87.671863
In Service,431,CHICAGO,EB,Madison & Paulina,PAULINA,20,N20,MADISON,NS,355098.81162502314,579139.5403814077,41.88137,-87.669513
In Service,432,CHICAGO,EB,Madison & Ashland,ASHLAND,20,N20,MADISON,NS,355307.3766310243,579143.9335685435,41.881395,-87.667
In Service,435,CHICAGO,EB,Madison & Throop,THROOP (east leg),20,N20,MADISON,NS,355907.7899179294,579163.0604942387,41.881525,-87.659765
In Service,436,CHICAGO,EB,Madison & Racine,RACINE (west leg),20,N20,MADISON,NS,356109.6352979553,579166.8690712127,41.881545,-87.657333
In Service,437,CHICAGO,EB,Madison & Aberdeen,ABERDEEN (west leg),20,N20,MADISON,NS,356311.77481885743,579175.4619641403,41.881608,-87.654897
In Service,439,CHICAGO,EB,Madison & Peoria,PEORIA,20,N20,MADISON,NS,356731.62372053746,579186.5687041357,41.881678,-87.649838
In Service,440,CHICAGO,NB,Halsted & Madison,MADISON,"8,20",N20,HALSTED,FS,356943.6585931229,579224.0270986576,41.882,-87.64728
In Service,442,CHICAGO,EB,Washington & Jefferson,JEFFERSON,"14,19,20,56",N20,WASHINGTON,NS,357310.5325665652,579350.264091466,41.88311,-87.642848
In Service,443,CHICAGO,EB,Washington & Canal,CANAL,"19,20,56",N20,WASHINGTON,NS,357548.9342222309,579349.2982654498,41.883084,-87.639976
Temp out,445,CHICAGO,EB,Washington & Franklin,FRANKLIN,"19,20,56,60,129,157","N20,N60",WASHINGTON,NS,357919.0782743986,579357.185800456,41.883128,-87.635516
In Service,446,CHICAGO,EB,Washington & Lasalle,LASALLE,"19,20,56,60,129,157","N20,N60",WASHINGTON,NS,358159.02542559244,579360.1406395425,41.883137,-87.632625
In Service,447,CHICAGO,EB,Washington & Dearborn,DEARBORN,"19,20,56,60,157","N20,N60",WASHINGTON,NS,358409.18253320747,579363.0762036935,41.883145,-87.629611
In Service,448,CHICAGO,EB,Washington & State,STATE,"N4,19,20,56,60,N66,157","N4,N20,N60,N66",WASHINGTON,FS,358584.62336285657,579367.2939361043,41.88317,-87.627497
In Service,449,CHICAGO,EB,Washington & Wabash,WABASH (nearside GARLAND),"N4,19,20,56,60,N66,147,151,157","N4,N20,N60,N66,N151",WASHINGTON,FS,358711.7075973413,579367.1184768284,41.883159,-87.625966
In Service,450,CHICAGO,WB,Madison & Wabash,WABASH,"14,19,20,56,60,N66,124,157","N20,N60,N66",MADISON,NS,358712.0594786725,579253.9342085542,41.88214,-87.625973
In Service,452,CHICAGO,WB,Madison & Clark,CLARK,"14,19,20,56,60,124,157","N20,N60",MADISON,NS,358321.540762143,579239.8405733765,41.882042,-87.630679
Temp out,453,CHICAGO,WB,Madison & Wells,WELLS,"14,19,20,56,60,124,157","N20,N60",MADISON,FS,358039.1177288405,579233.4239740502,41.882005,-87.634082
